year,industry_naics,mfg_inputs,omega_mfg,imported_inputs,omega_import,t_row_label,T001,T005,T006,T007,T008,V00100,V00200,V00300,total_final_use,personal_consumption_exp,nonres_invest_equipment,nonres_invest_ip,res_invest,nonres_invest_structures,change_inventories,exports,imports,fed_defense_consumption_exp,fed_defense_invest_equipment,fed_defense_invest_ip,fed_defense_invest_structures,fed_nondefense_consumption_exp,fed_nondefense_invest_equipment,fed_nondefense_invest_ip,fed_nondefense_invest_structures,state_local_consumption_exp,state_local_invest_equipment,state_local_invest_ip,state_local_invest_structures
2007,325520,5211,0.7511892749026957,2004,0.28888568545480753,Adhesive manufacturing,8318,6937,3504,10118,10442,1388,148,1969,1800,937,NA,NA,NA,NA,41,1355,-533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,325610,17703,0.7490479817212491,3428,0.14504527375814505,Soap and cleaning compound manufacturing,19376,23634,22815,45543,46449,4210,594,18011,26167,23724,NA,NA,NA,NA,157,4501,-2214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,325620,13060,0.65326130452180875,3489,0.17451980792316926,Toilet preparation manufacturing,4910,19992,17372,36314,37363,3043,532,13796,31403,30732,NA,NA,NA,NA,198,5104,-4631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,325910,2721,0.7537396121883656,562,0.1556786703601108,Printing ink manufacturing,4397,3610,1240,4697,4850,599,65,576,300,NA,NA,NA,NA,NA,-13,680,-367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,3259A0,18331,0.6835844272076372,5150,0.19204952267303102,All other chemical product and preparation manufacturing,32437,26816,12563,37065,39379,5097,544,6921,4628,2556,NA,NA,NA,NA,-121,6595,-4402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,326110,17616,0.7312577833125778,3253,0.13503528435035284,Plastics packaging materials and unlaminated film and sheet manufacturing,34147,24090,9909,35526,34000,5502,274,4133,1379,1168,NA,NA,NA,NA,186,3381,-3356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,326120,6813,0.7435337771472226,1199,0.13085234093637454,"Plastics pipe, pipe fitting, and unlaminated profile shape manufacturing",13655,9163,4647,13959,13810,3074,107,1466,303,NA,NA,NA,NA,NA,-66,1198,-829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,326130,1789,0.751364972700546,272,0.11423771524569509,"Laminated plastics plate, sheet (except packaging), and shape manufacturing",3548,2381,1345,3589,3726,982,24,340,41,NA,NA,NA,NA,NA,35,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,326140,3731,0.6839596700274977,628,0.1151237396883593,Polystyrene foam product manufacturing,6537,5455,2304,7558,7759,1468,61,775,1021,1021,0,NA,NA,NA,-4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,326150,5261,0.7298834628190899,1107,0.1535793562708102,Urethane and other foam product (except polystyrene) manufacturing,8194,7208,2432,9369,9640,1711,66,655,1175,1033,56,NA,27,NA,55,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,326160,6547,0.7482285714285715,1606,0.18354285714285715,Plastics bottle manufacturing,11801,8750,3097,11590,11847,1837,82,1179,-211,NA,NA,NA,NA,NA,-24,479,-666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,326190,44515,0.7179491314936374,7774,0.1253810299501637,Other plastics product manufacturing,76239,62003,26256,86024,88258,16223,594,9439,9786,15387,NA,NA,NA,NA,142,9006,-14750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,326210,7635,0.6682713347921225,2315,0.20262582056892778,Tire manufacturing,12493,11425,5997,16575,17422,4702,113,1182,4082,11425,NA,NA,NA,NA,123,3026,-10493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,326220,1629,0.6589805825242718,632,0.255663430420712,Rubber and plastics hoses and belting manufacturing,4700,2472,1922,4415,4394,1625,37,259,-284,448,NA,NA,NA,NA,-6,1322,-2049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,326290,6901,0.6885851127519457,1518,0.1514667730991818,Other rubber product manufacturing,14760,10022,5384,15527,15406,3487,132,1765,767,1437,137,NA,16,NA,40,1561,-2441,NA,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA
2007,327100,1619,0.3477980665950591,342,0.07346938775510205,Clay product and refractory manufacturing,10991,4655,5117,9406,9772,3680,101,1335,-1585,3516,NA,NA,NA,NA,14,1200,-6315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,327200,5903,0.4744032789520212,1266,0.10174395242304911,Glass and glass product manufacturing,20762,12443,11228,23600,23671,6934,295,3999,2838,5711,NA,NA,NA,NA,-12,3357,-6217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,327310,1598,0.23135949037208628,333,0.04821195888229333,Cement manufacturing,11716,6907,3450,10180,10357,1543,81,1825,-1536,NA,NA,NA,NA,NA,110,79,-1724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,327320,11471,0.43789128111162007,2142,0.08176820888685296,Ready-mix concrete manufacturing,33968,26196,8584,33745,34779,6319,267,1998,-223,NA,NA,NA,NA,NA,-256,33,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,327330,2284,0.4130945921504793,432,0.0781334780249593,"Concrete pipe, brick, and block manufacturing",8811,5529,3480,8735,9009,1918,93,1469,-76,NA,NA,NA,NA,NA,-46,43,-73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,327390,4057,0.5316472284104311,615,0.08059232079675009,Other concrete product manufacturing,12992,7631,4446,11953,12077,3056,116,1274,-1039,38,NA,NA,NA,NA,-26,154,-1204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,327400,1788,0.36541998773758433,491,0.10034743511138361,Lime and gypsum product manufacturing,7334,4893,2614,7371,7507,1172,77,1364,37,31,NA,NA,NA,NA,-16,175,-153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,327910,773,0.5549174443646806,240,0.1722900215362527,Abrasive product manufacturing,4929,1393,3060,4120,4453,779,69,2212,-809,191,NA,NA,NA,NA,12,1073,-2086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,327991,759,0.3144159072079536,286,0.11847555923777962,Cut stone and stone product manufacturing,4205,2414,2012,4347,4426,1359,47,606,141,3973,NA,NA,NA,NA,-33,64,-3863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,327992,473,0.3475385745775165,110,0.08082292432035268,Ground or treated mineral and earth manufacturing,2880,1361,1799,3009,3160,745,44,1010,128,229,NA,NA,NA,NA,11,166,-278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,327993,1502,0.48064,374,0.11968,Mineral wool manufacturing,5828,3125,2875,5842,6001,1536,63,1276,14,NA,NA,NA,NA,NA,-54,573,-505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,327999,784,0.46974236069502695,122,0.07309766327142002,Miscellaneous nonmetallic mineral products,3323,1669,1604,3209,3273,642,54,908,-113,NA,NA,NA,NA,NA,-24,362,-452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,331110,28579,0.3616130175118939,13662,0.17286668691163073,Iron and steel mills and ferroalloy manufacturing,138805,79032,22937,114341,101969,9270,879,12788,-24464,NA,NA,NA,NA,NA,308,11470,-36242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,331200,11644,0.7307644031630476,4168,0.2615790134304004,Steel product manufacturing from purchased steel,12271,15934,6453,8773,22387,4223,230,1999,-3498,553,NA,NA,NA,NA,-204,690,-4537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,331313,2924,0.47130883301096066,821,0.13233397807865893,Alumina refining and primary aluminum production,24247,6204,1641,15840,7845,1100,53,489,-8407,NA,NA,NA,NA,NA,-14,966,-9359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,331314,1839,0.2553457372951958,1909,0.2650652596500972,NA,NA,7202,568,NA,7770,236,51,282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,33131B,15489,0.7311305168751475,6244,0.29473684210526313,Aluminum product manufacturing from purchased aluminum,26985,21185,4724,25173,25908,2801,208,1714,-1812,NA,NA,NA,NA,NA,-118,4230,-5923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,331410,6472,0.7570476079073576,3494,0.4087027722540648,Nonferrous metal (except aluminum) smelting and refining,41598,8549,5018,19075,13567,1059,121,3837,-22523,NA,NA,NA,NA,NA,284,4475,-27282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,331420,18492,0.8144102880295957,8027,0.3535188936844887,"Copper rolling, drawing, extruding and alloying",26600,22706,2864,24382,25570,2336,186,342,-2218,NA,NA,NA,NA,NA,-47,2990,-5161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,331490,6543,0.5373244641537325,4255,0.3494292518682763,"Nonferrous metal (except copper and aluminum) rolling, drawing, extruding and alloying",13600,12177,6026,14140,18203,2344,190,3492,540,56,NA,NA,NA,NA,103,3476,-3095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,331510,3670,0.3644488579940417,1576,0.15650446871896723,Ferrous metal foundries,18663,10070,9241,18569,19311,5654,172,3416,-94,NA,NA,NA,NA,NA,72,962,-1128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,331520,5620,0.6387089441982043,1816,0.20638708944198203,Nonferrous metal foundries,13050,8799,5092,13617,13891,3475,108,1509,567,543,NA,NA,NA,NA,16,57,-49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,332114,5153,0.8267287020696293,614,0.09850794160115514,Custom roll forming,7753,6233,1818,7788,8051,371,60,1387,35,NA,NA,NA,NA,NA,15,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,332119,5621,0.7325687475563665,1356,0.17672357617620227,"Metal crown, closure, and other metal stamping (except automotive)",11556,7673,5078,12678,12751,3580,87,1412,1122,1156,NA,NA,NA,NA,-22,381,-393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,33211A,5727,0.7015803013597942,925,0.11331618277594022,"All other forging, stamping, and sintering",12797,8163,4273,12992,12436,2824,104,1345,195,NA,NA,NA,NA,NA,186,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,332200,3272,0.5795253276656039,771,0.1365568544102019,Cutlery and handtool manufacturing,9591,5646,5818,10715,11464,3735,87,1996,1124,4914,386,NA,NA,NA,186,1571,-5970,NA,7,NA,NA,NA,6,NA,NA,NA,24,NA,NA
2007,332310,20859,0.6779886888123253,4690,0.1524410063056621,Plate work and fabricated structural product manufacturing,44984,30766,14767,42941,45533,11096,326,3345,-2043,16,280,NA,NA,NA,-145,1080,-3278,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA
2007,332320,19531,0.6721616133805968,3929,0.13521698730082252,Ornamental and architectural metal products manufacturing,42950,29057,14688,42586,43745,11163,288,3237,-363,NA,570,NA,NA,NA,-339,709,-1304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,332410,2233,0.7636798905608755,353,0.1207250341997264,Power boiler and heat exchanger manufacturing,3521,2924,2946,5631,5870,2029,53,864,2110,NA,2510,NA,NA,NA,121,984,-1579,NA,NA,NA,NA,NA,74,NA,NA,NA,NA,NA,NA
2007,332420,3871,0.6863475177304964,623,0.11046099290780143,Metal tank (heavy gauge) manufacturing,4259,5640,3055,8508,8695,1906,70,1079,4249,NA,4138,NA,NA,NA,35,806,-736,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA
2007,332430,10013,0.8120184899845917,1761,0.14281080204362986,"Metal can, box, and other metal container (light gauge) manufacturing",15738,12331,4825,16457,17157,2719,140,1967,718,216,274,NA,NA,NA,-59,678,-621,NA,16,NA,NA,NA,167,NA,NA,NA,47,NA,NA
2007,332500,4033,0.6598494764397905,999,0.16344895287958114,Hardware manufacturing,12364,6112,3136,8785,9248,1759,63,1314,-3579,386,226,NA,NA,NA,78,1541,-5810,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,332600,4289,0.7125768400066457,922,0.15318159162651604,Spring and wire product manufacturing,7463,6019,3131,6723,9150,2314,63,754,-740,117,NA,NA,NA,NA,45,636,-1538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,332710,11633,0.6186778705525714,2251,0.1197149391054619,Machine shops,35259,18803,18372,36201,37175,15436,293,2644,941,NA,NA,NA,NA,NA,202,131,NA,NA,NA,NA,NA,NA,609,NA,NA,NA,NA,NA,NA
2007,332720,8476,0.6535080956052429,1656,0.12767925983037778,"Turned product and screw, nut, and bolt manufacturing",26118,12970,11309,24150,24279,4745,212,6352,-1967,13,NA,NA,NA,NA,206,1757,-3943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,332800,8879,0.6076096626291658,2051,0.1403544788886608,"Coating, engraving, heat treating and allied activities",26672,14613,12226,26665,26840,7528,198,4500,-7,NA,NA,NA,NA,NA,-73,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,332913,2154,0.7492173913043478,248,0.08626086956521739,Plumbing fixture fitting and trim manufacturing,5275,2875,1508,4245,4383,687,29,792,-1030,NA,NA,NA,NA,NA,-45,177,-1162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,33291A,8563,0.6631815365551424,1626,0.12592936802973978,Valve and fittings other than plumbing,24898,12912,11448,22886,24360,6510,222,4716,-2012,NA,2305,NA,NA,NA,75,5613,-10755,NA,437,NA,NA,NA,3,NA,NA,NA,311,NA,NA
2007,332991,2362,0.6961391099322134,576,0.16976127320954906,Ball and roller bearing manufacturing,8024,3393,4096,7265,7489,2769,51,1275,-759,NA,NA,NA,NA,NA,-38,1444,-2165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,332996,3009,0.7407680945347119,885,0.21787296898079764,Fabricated pipe and pipe fitting manufacturing,6248,4062,3284,7266,7346,2104,65,1115,1018,NA,933,NA,NA,NA,43,36,NA,NA,1,NA,NA,NA,0,NA,NA,NA,4,NA,NA
2007,332999,10372,0.7275533108866442,2173,0.1524270482603816,Other fabricated metal manufacturing,17281,14256,4044,18546,18300,2707,116,1221,1265,3435,646,NA,NA,NA,-4,4520,-9113,NA,17,NA,NA,NA,374,NA,NA,NA,1390,NA,NA
2007,33299A,2574,0.7428571428571429,402,0.11601731601731602,"Ammunition, arms, ordnance, and accessories manufacturing",3314,3465,5025,8584,8490,2927,81,2017,5270,3570,NA,NA,NA,NA,242,1810,-1888,NA,1535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,333111,8877,0.7094222009110525,2730,0.21817309997602494,Farm machinery and equipment manufacturing,3725,12513,8766,19844,21280,3976,257,4533,16119,NA,16945,NA,NA,NA,131,6167,-7353,NA,1,NA,NA,NA,83,NA,NA,NA,145,NA,NA
2007,333112,4107,0.7478150036416606,1269,0.23106336489439183,Lawn and garden equipment manufacturing,740,5492,1643,6596,7134,748,59,836,5856,31,5436,NA,NA,NA,233,96,-34,NA,2,NA,NA,NA,1,NA,NA,NA,91,NA,NA
2007,333120,16269,0.7239676041295835,5583,0.24844250622997507,Construction machinery manufacturing,5401,22472,10940,30697,33412,6414,326,4200,25296,NA,23636,NA,NA,NA,-700,13550,-12008,NA,26,NA,NA,NA,0,NA,NA,NA,792,NA,NA
2007,333130,9054,0.6909867969167366,2236,0.17064794321911012,Mining and oil and gas field machinery manufacturing,5043,13103,7544,21406,20647,5955,245,1344,16363,NA,10663,NA,NA,NA,187,8852,-3340,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,333242,6619,0.6715706168831169,1610,0.16335227272727273,Semiconductor machinery manufacturing,2380,9856,4743,13582,14599,2834,79,1830,11202,NA,6141,NA,NA,NA,-18,8614,-3535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,33329A,10308,0.6281918459382047,2139,0.1303552928271071,Other industrial machinery manufacturing,5732,16409,9766,24127,26175,6736,180,2850,18394,377,20895,NA,NA,NA,297,8522,-11957,NA,14,NA,NA,NA,26,NA,NA,NA,221,NA,NA
2007,333314,1014,0.4718473708701722,408,0.1898557468590042,Optical instrument and lens manufacturing,1121,2149,2322,4181,4471,2217,40,65,3060,52,2944,NA,NA,NA,56,3211,-3579,NA,313,NA,NA,NA,NA,NA,NA,NA,63,NA,NA
2007,333316,344,0.4119760479041916,124,0.14850299401197606,Photographic and photocopying equipment manufacturing,178,835,1584,2113,2419,1284,19,281,1935,866,1297,NA,NA,NA,29,880,-1366,NA,6,NA,NA,NA,2,NA,NA,NA,221,NA,NA
2007,333318,7667,0.6896644778267518,1309,0.11774759377529909,Other commercial and service industry machinery manufacturing,6533,11117,7226,16793,18343,4596,146,2483,10260,1238,11805,NA,NA,NA,201,2418,-6700,NA,52,NA,NA,NA,19,NA,NA,NA,1227,NA,NA
2007,333413,2141,0.698531810766721,528,0.17226753670473083,Industrial and commercial fan and blower and air purification equipment manufacturing,3144,3065,2469,5328,5534,1825,48,596,2185,NA,3077,NA,NA,NA,-2,755,-1645,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
2007,333414,1918,0.5903354878424131,375,0.11542012927054478,Heating equipment (except warm air furnaces) manufacturing,3413,3249,1706,4746,4954,987,43,675,1333,1791,94,NA,NA,NA,-41,411,-921,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
2007,333415,14009,0.7110806558042739,3613,0.18339170600477134,"Air conditioning, refrigeration, and warm air heating equipment manufacturing",22937,19701,10577,29471,30277,6078,238,4260,6535,1670,7573,NA,NA,NA,-137,4047,-6829,NA,115,NA,NA,NA,NA,NA,NA,NA,95,NA,NA
2007,333511,1723,0.5848608282416836,276,0.09368635437881874,Industrial mold manufacturing,1112,2946,2839,6042,5784,2472,47,320,4930,NA,5755,NA,NA,NA,-13,703,-1514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,333514,2514,0.6093068347067377,486,0.11778962675714978,"Special tool, die, jig, and fixture manufacturing",2004,4126,3692,8435,7818,3514,56,122,6431,NA,7255,NA,NA,NA,-224,384,-985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,333517,2047,0.5722672630696114,567,0.15851272015655576,Machine tool manufacturing,1502,3577,3022,6112,6599,2448,67,507,4609,3,7564,NA,NA,NA,36,1823,-5547,NA,6,NA,NA,NA,29,NA,NA,NA,695,NA,NA
2007,33351B,3060,0.6190572526805583,849,0.1717580416750961,"Cutting and machine tool accessory, rolling mill, and other metalworking machinery manufacturing",5413,4943,3440,7938,8382,2660,67,713,2525,NA,2293,NA,NA,NA,-41,2213,-1940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,333611,3987,0.7420435510887772,1229,0.22873627396240462,Turbine and turbine generator set units manufacturing,1700,5373,4213,11308,9585,2474,126,1613,9608,NA,6448,NA,NA,NA,155,6700,-4641,NA,330,NA,NA,NA,301,NA,NA,NA,316,NA,NA
2007,333612,1217,0.6225063938618925,161,0.08235294117647059,"Speed changer, industrial high-speed drive, and gear manufacturing",5610,1955,1501,3299,3455,905,36,559,-2311,NA,NA,NA,NA,NA,41,1303,-3655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,333613,1579,0.6374646750100929,362,0.14614452967299152,Mechanical power transmission equipment manufacturing,4832,2477,1704,4024,4181,999,34,671,-808,NA,NA,NA,NA,NA,29,1044,-1881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,333618,15031,0.7761140083647442,2804,0.14478236174936748,Other engine equipment manufacturing,23604,19367,6140,25927,25507,3822,208,2111,2323,894,2614,NA,NA,NA,28,9087,-10462,NA,NA,NA,NA,NA,4,NA,NA,NA,158,NA,NA
2007,333912,4442,0.7066496977410117,1114,0.17721921730830417,Air and gas compressor manufacturing,2887,6286,3150,9202,9436,1721,78,1352,6315,NA,6189,NA,NA,NA,-66,2554,-2377,NA,12,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
2007,333914,5526,0.664741970407795,1339,0.16107301816432093,"Measuring, dispensing, and other pumping equipment manufacturing",5400,8313,5113,13076,13426,2521,122,2470,7676,NA,7681,NA,NA,NA,99,2717,-3042,NA,84,NA,NA,NA,5,NA,NA,NA,134,NA,NA
2007,333920,12232,0.701818807734236,3562,0.20437202363876297,Material handling equipment manufacturing,8157,17429,9954,26661,27383,5327,235,4393,18505,NA,19355,NA,NA,NA,112,4156,-5496,NA,37,NA,NA,NA,26,NA,NA,NA,314,NA,NA
2007,333991,870,0.7304785894206549,193,0.16204869857262805,Power-driven handtool manufacturing,457,1191,1239,2609,2430,506,30,704,2152,143,3914,NA,NA,NA,34,873,-3350,NA,0,NA,NA,NA,NA,NA,NA,NA,537,NA,NA
2007,333993,1307,0.561426116838488,420,0.18041237113402062,Packaging machinery manufacturing,1808,2328,2007,4155,4335,1376,45,586,2347,NA,3738,NA,NA,NA,25,913,-2330,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
2007,333994,784,0.6217287866772403,285,0.2260111022997621,Industrial process furnace and oven manufacturing,446,1261,1155,2343,2416,837,21,297,1897,NA,1216,NA,NA,NA,20,1262,-614,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA
2007,33399A,6866,0.6551526717557252,1812,0.17290076335877863,Other general purpose machinery manufacturing,5542,10480,7236,16953,17715,4558,162,2516,11410,170,11200,NA,NA,NA,34,9148,-9299,NA,4,NA,NA,NA,1,NA,NA,NA,154,NA,NA
2007,33399B,3509,0.6655918057663126,1105,0.209597875569044,Fluid power process machinery,9231,5272,3890,8729,9162,3010,86,793,-502,NA,390,NA,NA,NA,78,2031,-3027,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,334111,19359,0.7122778615843114,6679,0.2457411972478752,Electronic computer manufacturing,5357,27179,21109,40729,48288,16595,279,4234,35372,17593,38181,NA,NA,NA,233,6107,-32741,NA,1014,NA,NA,NA,609,NA,NA,NA,4375,NA,NA
2007,334112,2176,0.6285384170999422,729,0.21057192374350087,Computer storage device manufacturing,2009,3462,5702,10082,9164,4819,172,711,8072,2494,8363,NA,NA,NA,62,2347,-8493,NA,1230,NA,NA,NA,48,NA,NA,NA,2021,NA,NA
2007,334118,3509,0.6431451612903226,2010,0.3684017595307918,Computer terminals and other computer peripheral equipment manufacturing,23887,5456,10235,14013,15691,5233,252,4751,-9874,12766,11155,NA,NA,NA,233,8323,-44115,NA,68,NA,NA,NA,65,NA,NA,NA,1631,NA,NA
2007,334210,7614,0.5526201190303383,4780,0.34692988822760923,Telephone apparatus manufacturing,12415,13778,9945,21136,23723,5089,238,4617,8721,537,16225,NA,NA,NA,-739,2863,-16995,NA,3176,NA,NA,NA,1295,NA,NA,NA,2359,NA,NA
2007,334220,13942,0.5958374289499552,5319,0.2273174067267832,Broadcast and wireless communications equipment,27897,23399,22611,38236,46010,9029,679,12903,10339,4535,29923,NA,NA,NA,-280,12546,-46999,NA,4729,NA,NA,NA,2431,NA,NA,NA,3454,NA,NA
2007,334290,1262,0.467927326659251,456,0.16907675194660735,Other communications equipment manufacturing,3693,2697,3297,4619,5994,2635,132,531,926,83,978,NA,NA,NA,8,455,-933,NA,47,NA,NA,NA,2,NA,NA,NA,287,NA,NA
2007,334300,3980,0.41570921245038644,1851,0.19333611865468978,Audio and video equipment manufacturing,4339,9574,4783,14143,14357,3000,62,1721,9804,45154,7761,NA,356,NA,443,3724,-48886,NA,NA,NA,NA,NA,NA,NA,NA,NA,1251,NA,NA
2007,334413,17641,0.5645481310803891,8155,0.2609767025089606,Semiconductor and related device manufacturing,53240,31248,47155,70557,78403,21246,1080,24829,17317,NA,NA,NA,NA,NA,652,34236,-17571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,334418,11030,0.7663447509205864,3577,0.2485235878552074,Printed circuit assembly (electronic assembly) manufacturing,17738,14393,9856,23402,24249,4689,386,4781,5664,220,NA,NA,NA,NA,94,5704,-360,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA
2007,33441A,8515,0.6216689786084544,3166,0.23114550631525152,Other electronic component manufacturing,30081,13697,17908,25999,31604,14940,587,2381,-4082,1119,NA,NA,NA,NA,386,10539,-16162,NA,NA,NA,NA,NA,5,NA,NA,NA,32,NA,NA
2007,334510,7615,0.5959461574581312,1996,0.15620597902645172,Electromedical and electrotherapeutic apparatus manufacturing,1207,12778,13457,24384,26236,5897,552,7008,23178,2799,21679,NA,NA,NA,196,5845,-7763,NA,214,NA,NA,NA,169,NA,NA,NA,39,NA,NA
2007,334511,11672,0.5438449352343677,5583,0.2601341906625664,"Search, detection, and navigation instruments manufacturing",12474,21462,29697,45282,51159,18409,989,10300,32807,28,16098,NA,NA,NA,416,4144,-4818,NA,14013,NA,NA,NA,1848,NA,NA,NA,1079,NA,NA
2007,334512,1028,0.6129994036970781,423,0.2522361359570662,Automatic environmental control manufacturing,3482,1677,1722,2925,3399,1530,56,136,-557,NA,NA,NA,NA,NA,15,339,-911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,334513,2643,0.5482265090230243,1116,0.23148724331051648,Industrial process variable instruments manufacturing,3582,4821,5447,9270,10268,5035,231,181,5688,NA,5102,NA,NA,NA,27,5050,-4632,NA,1,NA,NA,NA,2,NA,NA,NA,139,NA,NA
2007,334514,2244,0.7083333333333334,983,0.31029040404040403,Totalizing fluid meter and counting device manufacturing,3786,3168,2674,5415,5843,909,130,1635,1630,NA,2155,NA,NA,NA,21,297,-1268,NA,NA,NA,NA,NA,NA,NA,NA,NA,425,NA,NA
2007,334515,3224,0.4139702105803801,2248,0.2886492039034412,Electricity and signal testing instruments manufacturing,4993,7788,5598,12211,13386,4150,252,1196,7219,NA,4234,NA,NA,NA,121,6584,-4392,NA,645,NA,NA,NA,11,NA,NA,NA,16,NA,NA
2007,334516,3611,0.5594113090627421,1479,0.22912470952749805,Analytical laboratory instrument manufacturing,2245,6455,7280,12666,13735,3677,284,3319,10421,NA,8880,NA,NA,NA,20,5211,-3789,NA,NA,NA,NA,NA,0,NA,NA,NA,99,NA,NA
